YEAR,ACT,NSW,NT,QLD,SA,TAS,VIC,WA,Aust,condition,updated
2001,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,044,"11 June, 2020"
1991,1.0,NN,1.2,0.0,2.4,0.0,2.3,0.2,1.2,023,"11 June, 2020"
1992,0.3,NN,0.6,0.1,1.2,0.0,1.8,0.5,1.0,023,"11 June, 2020"
1993,0.0,NN,1.7,0.2,1.4,0.2,1.0,0.4,0.7,023,"11 June, 2020"
1994,0.3,NN,0.0,0.1,1.4,0.6,1.6,0.2,0.9,023,"11 June, 2020"
1995,0.3,NN,0.0,0.5,0.4,0.4,3.2,0.2,1.4,023,"11 June, 2020"
1996,0.0,NN,0.0,0.4,0.1,0.2,1.5,0.3,0.7,023,"11 June, 2020"
1997,0.0,NN,0.0,NN,0.3,0.0,0.7,0.2,0.4,023,"11 June, 2020"
1998,0.6,NN,0.0,NN,0.0,0.4,1.1,0.1,0.6,023,"11 June, 2020"
1999,0.0,NN,0.0,NN,0.7,0.4,1.3,0.4,0.9,023,"11 June, 2020"
2000,0.0,NN,0.5,NN,0.4,1.3,1.8,0.3,1.1,023,"11 June, 2020"
2001,0.3,0.6,0.5,NN,1.0,0.0,1.5,0.5,0.9,023,"11 June, 2020"
2002,0.3,2.4,1.0,0.1,0.2,0.2,0.9,0.3,1.1,023,"11 June, 2020"
2003,0.3,1.3,1.0,0.1,0.1,0.0,2.1,0.2,1.0,023,"11 June, 2020"
2004,0.6,1.2,0.0,0.1,0.3,0.0,3.0,0.0,1.2,023,"11 June, 2020"
2005,0.6,1.8,0.0,0.1,0.1,0.0,0.7,0.2,0.8,023,"11 June, 2020"
2006,0.6,1.4,0.0,0.0,0.1,0.2,1.2,0.2,0.8,023,"11 June, 2020"
2007,0.0,0.5,0.0,0.0,0.1,0.2,1.0,0.1,0.4,023,"11 June, 2020"
2008,0.0,0.6,0.0,0.1,0.0,0.0,1.0,0.3,0.5,023,"11 June, 2020"
2009,0.0,0.3,0.0,0.0,0.2,0.0,0.7,0.1,0.3,023,"11 June, 2020"
2010,0.0,0.2,0.0,0.0,0.1,0.6,0.7,0.1,0.3,023,"11 June, 2020"
2011,0.0,0.3,0.0,0.0,0.0,0.2,1.1,0.3,0.4,023,"11 June, 2020"
2012,0.0,0.3,0.0,0.0,0.1,0.0,0.8,0.3,0.3,023,"11 June, 2020"
2013,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.2,023,"11 June, 2020"
2014,0.0,0.2,0.0,0.1,0.0,0.0,0.4,0.1,0.2,023,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,023,"11 June, 2020"
2016,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,023,"11 June, 2020"
2017,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.1,0.1,023,"11 June, 2020"
2018,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,023,"11 June, 2020"
2019,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,023,"11 June, 2020"
2020,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,023,"11 June, 2020"
1991,0.0,0.4,0.0,0.0,0.1,0.4,0.2,0.1,0.2,080,"11 June, 2020"
1992,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,080,"11 June, 2020"
1993,0.0,0.2,0.0,0.0,0.1,0.2,0.1,0.4,0.1,080,"11 June, 2020"
1994,0.0,0.2,0.6,0.0,0.3,0.2,0.1,0.5,0.2,080,"11 June, 2020"
1995,0.3,0.2,0.0,0.1,0.1,0.2,0.2,0.4,0.2,080,"11 June, 2020"
1996,0.0,0.2,1.1,0.1,0.1,0.0,0.1,0.4,0.2,080,"11 June, 2020"
1997,0.0,0.1,0.0,0.1,0.1,0.2,0.2,0.1,0.1,080,"11 June, 2020"
1998,0.0,0.1,0.5,0.1,0.1,0.2,0.1,0.2,0.1,080,"11 June, 2020"
1999,0.3,0.1,1.0,0.1,0.3,0.0,0.1,0.1,0.1,080,"11 June, 2020"
2000,0.0,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.1,080,"11 June, 2020"
2001,0.0,0.2,0.5,0.0,0.1,0.0,0.2,0.3,0.2,080,"11 June, 2020"
2002,0.0,0.2,0.5,0.0,0.2,0.0,0.3,0.3,0.2,080,"11 June, 2020"
2003,0.0,0.3,0.5,0.2,0.1,0.0,0.2,0.0,0.2,080,"11 June, 2020"
2004,0.3,0.3,0.0,0.2,0.5,0.2,0.5,0.7,0.4,080,"11 June, 2020"
2005,0.0,0.4,0.5,0.0,0.5,0.0,0.2,0.2,0.2,080,"11 June, 2020"
2006,0.6,0.4,0.5,0.2,0.3,0.4,0.3,0.0,0.3,080,"11 June, 2020"
2007,0.3,0.3,0.9,0.1,0.3,0.0,0.4,0.1,0.3,080,"11 June, 2020"
2008,0.0,0.4,0.5,0.1,0.3,0.0,0.5,0.1,0.3,080,"11 June, 2020"
2009,1.1,0.3,1.3,0.1,0.1,0.0,0.3,0.2,0.3,080,"11 June, 2020"
2010,0.3,0.4,0.0,0.3,0.1,0.0,0.5,0.6,0.4,080,"11 June, 2020"
2011,0.0,0.3,0.0,0.2,0.1,0.0,0.5,0.4,0.3,080,"11 June, 2020"
2012,0.5,0.4,0.8,0.2,0.2,0.2,0.4,0.4,0.3,080,"11 June, 2020"
2013,0.5,0.4,0.4,0.1,0.4,0.0,0.3,0.4,0.3,080,"11 June, 2020"
2014,1.0,0.3,0.4,0.2,0.1,0.0,0.3,0.4,0.3,080,"11 June, 2020"
2015,1.0,0.2,0.4,0.1,0.5,0.0,0.4,0.4,0.3,080,"11 June, 2020"
2016,0.7,0.3,1.2,0.2,0.2,0.4,0.4,0.5,0.3,080,"11 June, 2020"
2017,0.5,0.3,0.8,0.1,0.3,0.0,0.4,0.2,0.3,080,"11 June, 2020"
2018,0.7,0.4,0.0,0.1,0.4,0.0,0.4,0.3,0.3,080,"11 June, 2020"
2019,0.0,0.5,0.0,0.3,0.7,0.2,0.6,0.3,0.5,080,"11 June, 2020"
2020,0.2,0.2,0.4,0.0,0.1,0.0,0.3,0.0,0.2,080,"11 June, 2020"
1991,0.3,0.8,0.0,4.4,2.6,0.4,1.7,2.8,2.0,024,"11 June, 2020"
1992,3.1,3.6,0.6,7.3,4.8,6.2,3.7,5.4,4.6,024,"11 June, 2020"
1993,16.0,25.6,4.1,22.2,90.9,11.9,13.5,15.4,25.6,024,"11 June, 2020"
1994,6.3,23.2,106.3,60.7,52.0,7.2,10.8,38.7,30.7,024,"11 June, 2020"
1995,10.8,22.4,73.5,41.6,31.1,23.2,9.2,19.5,23.3,024,"11 June, 2020"
1996,12.9,18.7,7.6,23.5,62.8,6.5,30.8,12.8,25.0,024,"11 June, 2020"
1997,34.1,67.9,12.6,56.6,111.1,23.6,34.4,67.0,58.6,024,"11 June, 2020"
1998,32.1,36.6,12.4,40.9,37.0,11.6,21.0,15.4,30.5,024,"11 June, 2020"
1999,26.4,22.1,1.0,27.9,15.3,134.2,20.2,5.2,23.2,024,"11 June, 2020"
2000,65.9,57.3,4.5,15.3,39.4,30.2,15.2,4.9,31.5,024,"11 June, 2020"
2001,26.7,67.9,74.4,45.7,133.8,22.0,18.2,11.9,49.4,024,"11 June, 2020"
2002,16.9,30.6,18.3,50.7,31.3,8.6,18.0,12.0,28.6,024,"11 June, 2020"
2003,109.1,41.8,2.5,19.1,15.3,27.8,12.9,13.1,25.8,024,"11 June, 2020"
2004,37.7,53.6,13.3,27.0,65.0,7.7,17.7,105.4,43.8,024,"11 June, 2020"
2005,95.1,86.0,44.7,45.2,97.9,7.0,23.1,25.6,55.2,024,"11 June, 2020"
2006,77.6,54.5,46.4,54.2,140.0,8.4,21.2,13.0,47.7,024,"11 June, 2020"
2007,28.3,23.6,12.6,37.3,23.9,5.1,20.4,6.3,23.3,024,"11 June, 2020"
2008,41.3,108.4,217.4,53.6,93.2,39.7,33.0,21.4,67.3,024,"11 June, 2020"
2009,98.9,176.1,95.6,143.4,334.5,123.3,78.3,34.7,139.2,024,"11 June, 2020"
2010,197.1,130.7,142.7,186.5,454.9,55.0,130.0,63.3,158.1,024,"11 June, 2020"
2011,225.3,182.8,163.9,200.7,143.6,68.6,156.5,169.6,173.5,024,"11 June, 2020"
2012,113.9,79.9,126.3,164.6,54.8,249.5,78.7,139.1,106.0,024,"11 June, 2020"
2013,62.1,31.6,44.7,82.0,48.6,101.9,50.3,65.8,53.5,024,"11 June, 2020"
2014,59.9,41.7,34.2,29.7,29.9,13.2,80.1,69.5,50.7,024,"11 June, 2020"
2015,123.0,160.8,24.1,39.0,78.3,6.0,77.8,73.4,94.8,024,"11 June, 2020"
2016,125.5,140.1,91.2,44.5,114.4,5.8,46.8,59.5,83.2,024,"11 June, 2020"
2017,61.6,67.0,44.4,27.3,101.0,7.7,31.2,58.6,49.7,024,"11 June, 2020"
2018,65.1,79.5,27.5,35.2,40.6,78.8,26.2,50.6,50.4,024,"11 June, 2020"
2019,64.2,79.3,14.6,35.2,16.4,107.5,34.3,21.1,48.1,024,"11 June, 2020"
2020,10.9,15.2,4.4,8.9,13.5,10.0,12.3,3.9,11.6,024,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,025,"11 June, 2020"
2001,5.6,6.8,49.1,12.0,7.6,13.1,8.0,10.7,9.1,065,"11 June, 2020"
2002,10.2,13.4,32.1,12.0,11.7,13.3,11.4,10.9,12.4,065,"11 June, 2020"
2003,12.5,12.1,35.7,12.3,11.4,10.9,9.7,7.7,11.3,065,"11 June, 2020"
2004,16.7,13.6,45.4,12.3,12.6,11.6,7.9,9.9,11.8,065,"11 June, 2020"
2005,9.1,9.6,34.0,8.1,8.5,9.3,6.1,7.0,8.3,065,"11 June, 2020"
2006,5.7,8.3,26.8,6.3,6.6,8.4,5.5,6.5,7.1,065,"11 June, 2020"
2007,10.5,7.6,31.3,7.6,5.8,6.3,5.4,6.2,7.0,065,"11 June, 2020"
2008,5.5,7.9,27.3,7.7,7.6,7.8,6.8,7.4,7.7,065,"11 June, 2020"
2009,8.5,6.7,38.5,6.0,9.0,7.7,6.9,6.7,7.2,065,"11 June, 2020"
2010,6.9,7.0,24.4,6.2,8.5,9.0,7.4,8.6,7.4,065,"11 June, 2020"
2011,7.1,7.3,55.8,7.6,8.7,9.2,7.7,10.3,8.4,065,"11 June, 2020"
2012,7.2,8.0,30.5,7.6,7.9,8.8,6.8,9.7,8.0,065,"11 June, 2020"
2013,3.7,6.4,24.0,5.8,6.6,7.2,6.9,7.8,6.7,065,"11 June, 2020"
2014,3.9,6.8,17.7,4.9,7.9,7.6,6.5,8.2,6.7,065,"11 June, 2020"
2015,4.3,6.4,24.9,5.1,7.4,8.3,5.9,6.5,6.3,065,"11 June, 2020"
2016,6.9,7.0,18.7,5.5,8.0,9.7,6.4,7.8,6.9,065,"11 June, 2020"
2017,5.6,8.9,26.3,6.3,12.3,9.2,7.9,7.7,8.3,065,"11 June, 2020"
2018,5.0,8.4,22.2,7.4,8.6,8.3,8.0,8.0,8.1,065,"11 June, 2020"
2019,8.8,8.8,21.8,7.2,10.5,7.0,7.8,9.6,8.5,065,"11 June, 2020"
2020,1.7,1.6,6.1,1.6,2.2,0.6,1.3,1.8,1.6,065,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,026,"11 June, 2020"
1991,0.3,2.8,0.0,9.4,2.1,0.0,0.7,0.2,3.0,027,"11 June, 2020"
1992,0.0,3.6,0.0,10.0,0.8,0.0,0.6,0.4,3.2,027,"11 June, 2020"
1993,0.0,6.7,0.0,13.1,1.0,0.0,0.4,1.5,4.9,027,"11 June, 2020"
1994,0.0,4.4,0.0,8.7,1.8,0.0,2.0,0.5,3.8,027,"11 June, 2020"
1995,0.3,3.3,0.0,5.4,0.5,0.0,1.3,0.2,2.5,027,"11 June, 2020"
1996,0.0,4.6,0.0,4.8,0.3,0.0,1.4,1.6,3.0,027,"11 June, 2020"
1997,0.0,4.1,0.0,7.2,0.5,0.0,0.3,0.8,2.9,027,"11 June, 2020"
1998,0.6,3.7,0.0,7.2,1.7,0.0,0.6,0.8,3.0,027,"11 June, 2020"
1999,0.0,2.6,0.0,8.5,0.7,0.0,0.6,1.1,2.7,027,"11 June, 2020"
2000,0.0,2.0,0.0,11.1,0.7,0.2,0.5,0.7,3.0,027,"11 June, 2020"
2001,0.6,2.2,0.0,12.4,1.1,0.2,1.2,1.0,3.5,027,"11 June, 2020"
2002,0.0,4.7,0.5,9.8,1.9,0.0,1.6,1.0,4.1,027,"11 June, 2020"
2003,0.3,4.3,0.5,6.0,1.0,0.2,0.3,1.0,2.8,027,"11 June, 2020"
2004,0.6,3.3,1.5,4.1,2.6,0.0,0.6,0.5,2.3,027,"11 June, 2020"
2005,0.0,2.1,1.0,4.0,1.1,0.0,0.6,0.3,1.7,027,"11 June, 2020"
2006,0.0,2.6,2.4,4.3,1.2,0.0,0.7,0.2,2.0,027,"11 June, 2020"
2007,0.0,3.0,0.9,4.3,1.6,0.0,0.6,0.3,2.1,027,"11 June, 2020"
2008,0.6,2.4,1.4,3.8,1.1,0.0,0.4,0.3,1.8,027,"11 June, 2020"
2009,0.0,2.0,1.3,3.0,0.6,0.0,0.6,0.1,1.5,027,"11 June, 2020"
2010,0.3,2.1,0.4,3.4,0.6,0.0,0.3,0.4,1.5,027,"11 June, 2020"
2011,0.3,2.1,0.4,3.7,0.5,0.0,0.5,0.4,1.6,027,"11 June, 2020"
2012,0.0,1.8,1.7,4.3,0.5,0.0,0.4,0.3,1.6,027,"11 June, 2020"
2013,0.0,2.4,0.4,5.2,1.0,0.0,0.7,0.3,2.1,027,"11 June, 2020"
2014,0.5,2.4,0.4,5.1,0.6,0.0,0.6,0.2,2.0,027,"11 June, 2020"
2015,0.0,3.5,0.4,5.3,0.8,0.0,1.0,0.5,2.5,027,"11 June, 2020"
2016,0.5,3.0,0.8,4.9,1.6,0.0,0.7,0.5,2.3,027,"11 June, 2020"
2017,0.0,2.7,0.0,4.3,1.2,0.6,0.3,0.3,1.9,027,"11 June, 2020"
2018,0.2,2.8,0.0,4.3,1.7,0.0,0.5,0.5,2.1,027,"11 June, 2020"
2019,0.5,3.0,0.8,4.7,0.7,1.5,0.9,0.3,2.3,027,"11 June, 2020"
2020,0.0,1.0,0.0,2.1,0.1,0.4,0.0,0.1,0.8,027,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028,"11 June, 2020"
1993,1.3,10.0,153.7,72.7,53.0,2.1,27.2,9.2,29.9,002,"11 June, 2020"
1994,0.3,5.5,178.4,94.7,1.9,5.1,1.3,5.5,21.6,002,"11 June, 2020"
1995,0.7,3.9,205.5,50.7,1.4,5.9,0.7,17.2,14.6,002,"11 June, 2020"
1996,0.3,16.7,74.2,147.7,3.8,16.0,3.3,81.3,42.6,002,"11 June, 2020"
1997,2.9,25.6,114.9,70.4,43.0,2.5,22.8,39.5,35.8,002,"11 June, 2020"
1998,1.9,9.2,65.8,57.2,4.5,1.9,2.9,15.6,17.0,002,"11 June, 2020"
1999,2.5,14.9,80.1,66.7,2.7,14.2,4.8,33.4,23.2,002,"11 June, 2020"
2000,5.0,11.6,72.8,42.2,27.8,1.7,6.8,56.6,22.1,002,"11 June, 2020"
2001,2.8,11.0,111.5,43.9,9.4,2.7,7.4,10.2,16.7,002,"11 June, 2020"
2002,0.0,2.8,31.1,24.2,2.8,24.7,0.8,6.4,7.4,002,"11 June, 2020"
2003,0.3,7.4,59.5,67.1,2.2,0.8,0.3,33.7,19.5,002,"11 June, 2020"
2004,1.8,10.5,115.0,52.4,3.5,4.1,1.8,55.2,21.1,002,"11 June, 2020"
2005,1.2,8.7,101.5,30.1,10.1,1.0,1.9,14.5,12.5,002,"11 June, 2020"
2006,3.3,18.1,133.5,65.1,20.4,2.9,4.2,41.0,26.9,002,"11 June, 2020"
2007,3.8,12.3,139.9,52.0,13.4,1.6,1.8,25.9,19.9,002,"11 June, 2020"
2008,6.0,16.6,119.6,67.4,12.3,15.4,4.4,37.9,26.4,002,"11 June, 2020"
2009,1.1,12.9,190.7,49.5,20.5,5.7,1.7,35.7,21.8,002,"11 June, 2020"
2010,6.1,15.2,146.2,54.0,27.7,7.5,7.7,16.9,23.2,002,"11 June, 2020"
2011,2.2,8.0,79.6,27.2,59.8,1.4,23.6,36.1,23.0,002,"11 June, 2020"
2012,2.9,8.3,95.8,42.5,13.3,3.5,5.0,56.6,20.6,002,"11 June, 2020"
2013,1.0,6.8,124.5,38.5,10.2,1.6,2.9,54.9,18.6,002,"11 June, 2020"
2014,1.3,9.0,169.6,49.7,4.4,3.5,3.6,62.4,22.6,002,"11 June, 2020"
2015,2.5,21.2,147.1,129.6,6.6,1.0,4.8,37.5,40.1,002,"11 June, 2020"
